ZZZV0NKBWR408, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0NKBWR408, https://planning.southwark.gov.uk/online-applications/files/5E9F809DDEFD292EEEC8AE942EF824AF/pdf/18_AP_3167-Viability_Report-563286.pdf
ZZZV0NKBWR681, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0NKBWR681, https://planning.southwark.gov.uk/online-applications/files/CCDB95552B6633B218B9BBA4A0C4AC5D/pdf/18_AP_2761-Viability_Report-759597.pdf
ZZZV0NKBWR681, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0NKBWR681, https://planning.southwark.gov.uk/online-applications/files/BC79AE5D0E93F6A12F69833B5B5E908F/pdf/18_AP_2761-Viability_Report-571840.pdf
ZZZV0NKBWR718, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0NKBWR718, https://planning.southwark.gov.uk/online-applications/files/36B8723BAC6DBEA2E639D0E8E122845D/pdf/18_AP_3284-Viability_Report-488371.pdf
ZZZV0NKBWR746, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0NKBWR746, https://planning.southwark.gov.uk/online-applications/files/46250B2217DDFA43B7053820B72E9D85/pdf/18_AP_2497-Document-690747.pdf
ZZZV0NKBWR797, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0NKBWR797, https://planning.southwark.gov.uk/online-applications/files/48AE6B8F2112D5581925633B0772D077/pdf/18_AP_2238-Viability_Report-507781.pdf
ZZZV0NKBWR928, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0NKBWR928, https://planning.southwark.gov.uk/online-applications/files/544F3FD1F55ACCCA65AC06D85DAD7D67/pdf/18_AP_2295-Viability_Report-745611.pdf
ZZZV0NKBWR928, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0NKBWR928, https://planning.southwark.gov.uk/online-applications/files/5B6E21695EDBF94747A7589D271CA5BA/pdf/18_AP_2295-Viability_Report-460339.pdf
ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/files/7DD74AFDDBEAEE5CD23E55E697521959/pdf/18_AP_3551-Viability_Report-728855.pdf
ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/files/080C78140099F4E189218F552BEA676D/pdf/18_AP_3551-Viability_Report-729524.pdf
ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/files/BEB4F6DD8E9DD45DF46AE9F5E2889D27/pdf/18_AP_3551-Viability_Report-731364.pdf
ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/files/9BD50B42B727CAC586E2AC6150FD1F97/pdf/18_AP_3551-Viability_Report-757035.pdf
ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/files/D8248133B09998764E6C763CB82E1D80/pdf/18_AP_3551-Viability_Report-761627.pdf
ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/files/265323679C9158FDCC63B1F20F247864/pdf/18_AP_3551-Viability_Report-775353.pdf
ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/files/C4977382A001C069092129ACD36287AD/pdf/18_AP_3551-Viability_Report-779113.pdf
ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR414, https://planning.southwark.gov.uk/online-applications/files/C52E4FDBF2D70D199424FA3359654528/pdf/18_AP_3551-Viability_Report-693216.pdf
ZZZV0OKBWR470, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR470, https://planning.southwark.gov.uk/online-applications/files/303EED21D9FA2CA02B8EA89F4F4C2321/pdf/18_AP_1878-Document-773882.pdf
ZZZV0OKBWR470, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR470, https://planning.southwark.gov.uk/online-applications/files/8CC1332F777D967E53F280ACE484C355/pdf/18_AP_1878-Viability_Report-696601.pdf
ZZZV0OKBWR742, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0OKBWR742, https://planning.southwark.gov.uk/online-applications/files/6FA5B34DDC964E95C17B7A62DE324267/pdf/18_AP_2606-Viability_Report-777239.pdf
ZZZV0PKBWR207, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR207, https://planning.southwark.gov.uk/online-applications/files/122989564D93EE5C1A52D06E421332B9/pdf/18_AP_0900-Viability_Report-747403.pdf
ZZZV0PKBWR207, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR207, https://planning.southwark.gov.uk/online-applications/files/9803D41B4D7381C9821E5925F3BDA3F5/pdf/18_AP_0900-Viability_Report-773093.pdf
ZZZV0PKBWR207, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR207, https://planning.southwark.gov.uk/online-applications/files/EC03F25D8B4E444EC7E9C196BF5B83B7/pdf/18_AP_0900-Viability_Report-682470.pdf
ZZZV0PKBWR207, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR207, https://planning.southwark.gov.uk/online-applications/files/D7E2B7D579EE381157E95972DB5D37CF/pdf/18_AP_0900-Viability_Report-531872.pdf
ZZZV0PKBWR220, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR220, https://planning.southwark.gov.uk/online-applications/files/1FEEFFCA6C40A65D8003316172C4121A/pdf/18_AP_0897-Document-627929.pdf
ZZZV0PKBWR220, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR220, https://planning.southwark.gov.uk/online-applications/files/2E88218481B08CD36876E8AC309727F8/pdf/18_AP_0897-Document-585561.pdf
ZZZV0PKBWR220, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR220, https://planning.southwark.gov.uk/online-applications/files/AD9F50C0A835A4697601C401A59D6699/pdf/18_AP_0897-Document-631982.pdf
ZZZV0PKBWR222, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR222, https://planning.southwark.gov.uk/online-applications/files/EB17322B24FEB8C8BF7F72EC3A73281B/pdf/18_AP_0890-Document-620146.pdf
ZZZV0PKBWR258, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR258, https://planning.southwark.gov.uk/online-applications/files/755AB2AE4046BD6B53DB463C260E2404/pdf/18_AP_1603-Viability_Report-552335.pdf
ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/files/40663F0E7A24BBB6C1AFECBB74ACA338/pdf/18_AP_0737-Viability_Report-661093.pdf
ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/files/525524319B0B905D87FAAA80B97F3231/pdf/18_AP_0737-Viability_Report-491224.pdf
ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/files/21282BCC593166416C382BDF7B959BBC/pdf/18_AP_0737-Viability_Report-551557.pdf
ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/files/5767582DA85B30FFB5F00CBCA66064AF/pdf/18_AP_0737-Viability_Report-555512.pdf
ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/files/702FA9DAA80C9959D64B05AD7204C482/pdf/18_AP_0737-Viability_Report-624393.pdf
ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/files/21D0E173D3C83658BEB86856389C005C/pdf/18_AP_0737-Viability_Report-634702.pdf
ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/files/7B68698A3D2355D35BF52AFFD5068922/pdf/18_AP_0737-Viability_Report-493060.pdf
ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/files/36B6D53C722A1F26670E2187939C6BDC/pdf/18_AP_0737-Viability_Report-566631.pdf
ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR434, https://planning.southwark.gov.uk/online-applications/files/6AA4DF0596D4BFAFA2AABC93BC2397AF/pdf/18_AP_0737-Viability_Report-718157.pdf
ZZZV0PKBWR660, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR660, https://planning.southwark.gov.uk/online-applications/files/1195BEDAEF4ACC97A4E22B0765779D55/pdf/18_AP_2121-Viability_Report-611661.pdf
ZZZV0PKBWR972, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR972, https://planning.southwark.gov.uk/online-applications/files/DFE5A884DD4B12D02F51A65700127F97/pdf/18_AP_1049-Viability_Report-668815.pdf
ZZZV0PKBWR972, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR972, https://planning.southwark.gov.uk/online-applications/files/628B60F6F6648BC0BED956031A14C507/pdf/18_AP_1049-Viability_Report-527924.pdf
ZZZV0PKBWR972, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR972, https://planning.southwark.gov.uk/online-applications/files/8BD4C6551B156D2D8789FC1556C03C82/pdf/18_AP_1049-Viability_Report-457382.pdf
ZZZV0PKBWR972, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0PKBWR972, https://planning.southwark.gov.uk/online-applications/files/B0DF7FAD57C765629715EFE7CE827406/pdf/18_AP_1049-Viability_Report-492608.pdf
ZZZV0QKBWR376, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR376, https://planning.southwark.gov.uk/online-applications/files/07463678C879FDA85AB2460BF3FEDCF5/pdf/18_AP_0196-VIABILILITY_EXECUTIVE_SUMMARY-797562.pdf
ZZZV0QKBWR376, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR376, https://planning.southwark.gov.uk/online-applications/files/5EF33C103433D43195A3B862DD7103DC/pdf/18_AP_0196-APPRAISAL_SUMMARY-797563.pdf
ZZZV0QKBWR376, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR376, https://planning.southwark.gov.uk/online-applications/files/EFEC4A834D1DCDD93EA76765EEFD15FD/pdf/18_AP_0196-ECONOMIC_VIABILITY_REPORT-797564.pdf
ZZZV0QKBWR376, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR376, https://planning.southwark.gov.uk/online-applications/files/0452FF0705131E9354B21093D3CA2B87/pdf/18_AP_0196-Viability_Report-726882.pdf
ZZZV0QKBWR376, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR376, https://planning.southwark.gov.uk/online-applications/files/403904F7B7F90A41C1A6C1943D549E61/pdf/18_AP_0196-Viability_Report-661658.pdf
ZZZV0QKBWR377, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR377, https://planning.southwark.gov.uk/online-applications/files/511A2AC659203A1DE9C453C94B9C712E/pdf/17_AP_4612-Viability_Report-706579.pdf
ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/files/1AD36C31C9DE0EC8EE13600BE827DE84/pdf/17_AP_4797-Viability_Report-479901.pdf
ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/files/32CEE0AE82E0709059DCD0E73E2EC43D/pdf/17_AP_4797-Viability_Report-493446.pdf
ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/files/71DC062F02E4661D28578A17FB03BD5C/pdf/17_AP_4797-Viability_Report-504524.pdf
ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/files/3C1909C0FAAB40AC5FDB6AD3000120A7/pdf/17_AP_4797-Viability_Report-572149.pdf
ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/files/E5726FC0AC92AEA41109BAB790A88AB7/pdf/17_AP_4797-Viability_Report-626337.pdf
ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/files/35AF951620DE3F6EDE25309A10B813CF/pdf/17_AP_4797-Viability_Report-707514.pdf
ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/files/3262FDE684EFD65741F68CFC39B6F1EB/pdf/17_AP_4797-Viability_Report-559927.pdf
ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR388, https://planning.southwark.gov.uk/online-applications/files/F46B8B9F0556817060CAEAC8A6C4DD83/pdf/17_AP_4797-Viability_Report-597390.pdf
ZZZV0QKBWR807, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR807, https://planning.southwark.gov.uk/online-applications/files/4D43C7AFA7EFA7687B620FDB5756039A/pdf/18_AP_0156-Viability_Report-612934.pdf
ZZZV0QKBWR807, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR807, https://planning.southwark.gov.uk/online-applications/files/80F7DB2F3B50198C58BBD96CE151F737/pdf/18_AP_0156-Viability_Report-673394.pdf
ZZZV0QKBWR901, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR901, https://planning.southwark.gov.uk/online-applications/files/F01F00A5811E982608E5D7B7BCC00F58/pdf/17_AP_3846-Viability_Report-508987.pdf
ZZZV0QKBWR901, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR901, https://planning.southwark.gov.uk/online-applications/files/E9BD367962E7D937B772EC24803A0B0D/pdf/17_AP_3846-Viability_Report-549892.pdf
ZZZV0QKBWR901, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR901, https://planning.southwark.gov.uk/online-applications/files/4EFB01AE3400DE36E335BDF23B265BAE/pdf/17_AP_3846-Viability_Report-580819.pdf
ZZZV0QKBWR901, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR901, https://planning.southwark.gov.uk/online-applications/files/544EA854D087D45D53E0BB5939845661/pdf/17_AP_3846-Viability_Report-703815.pdf
ZZZV0QKBWR951, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR951, https://planning.southwark.gov.uk/online-applications/files/F3ED1156C82E1A266FFBB88B8ACBAE7C/pdf/17_AP_4819-Document-660630.pdf
ZZZV0QKBWR951, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0QKBWR951, https://planning.southwark.gov.uk/online-applications/files/6C4C4D43F773AAFF72725328FD40A89B/pdf/17_AP_4819-Viability_Report-661415.pdf
ZZZV0RKBWR380, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR380, https://planning.southwark.gov.uk/online-applications/files/CAE57337C06F50DDB5EB3B23E23BA2B8/pdf/17_AP_4508-Viability_Report-747545.pdf
ZZZV0RKBWR380, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR380, https://planning.southwark.gov.uk/online-applications/files/858BF16EC0E11284E13F3E99C1187E29/pdf/17_AP_4508-Viability_Report-784243.pdf
ZZZV0RKBWR380, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR380, https://planning.southwark.gov.uk/online-applications/files/A4D842CCEBE8338EC546506DA514F278/pdf/17_AP_4508-Viability_Report-737974.pdf
ZZZV0RKBWR380, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR380, https://planning.southwark.gov.uk/online-applications/files/5DD5D3C53D418F6A07D4BC9389995A30/pdf/17_AP_4508-Viability_Report-751431.pdf
ZZZV0RKBWR787, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR787, https://planning.southwark.gov.uk/online-applications/files/F988B3A34F00ADF29855A68019BE7156/pdf/17_AP_3910-Viability_Report-605877.pdf
ZZZV0RKBWR787, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR787, https://planning.southwark.gov.uk/online-applications/files/877721A494FB32921AA433A9C383FFCC/pdf/17_AP_3910-Viability_Report-462274.pdf
ZZZV0RKBWR787, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR787, https://planning.southwark.gov.uk/online-applications/files/36BC764A497B3F93C7E55434F6B3509B/pdf/17_AP_3910-Viability_Report-703701.pdf
ZZZV0RKBWR806, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR806, https://planning.southwark.gov.uk/online-applications/files/815FC5C1E4EACC0B24C37CD4A3840410/pdf/18_AP_0091-Viability_Report-751144.pdf
ZZZV0RKBWR806, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR806, https://planning.southwark.gov.uk/online-applications/files/C8183C854706B980AC8FA309B223F437/pdf/18_AP_0091-Viability_Report-646861.pdf
ZZZV0RKBWR913, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR913, https://planning.southwark.gov.uk/online-applications/files/FE15E3E96B3BFAD932F38523649FD192/pdf/17_AP_4088-Viability_Report-725622.pdf
ZZZV0RKBWR913, https://planning.southwark.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZV0RKBWR913, https://planning.southwark.gov.uk/online-applications/files/2B028337397F240CD408CA061AF54C5C/pdf/17_AP_4088-Viability_Report-736607.pdf
